drugA,drugB,cell_line,tissue,sensitivity_A,sensitivity_B,loewe_score,synergy_label,drug_pair_hash,tissue_synergy_rate,sensitivity_diff,sensitivity_product
pdgfr inhibitor,jak inhibitor,a2780,soft tissue,0.03541646541293,0.6615021851373677,3.345311188574975,0,-8827746547802582172,0.13636363636363635,0.6260857197244377,0.023428069260495198
proteasome inhibitor,bcl-2 inhibitor,hl60,soft tissue,0.6943224317033132,6.613246970024861,-3.3934814401593085,0,-6876008748494408370,0.13636363636363635,5.918924538321548,4.5917257176822295
met inhibitor,proteasome inhibitor,kg-1,bone,2.966860904256224,0.0206754935681569,3.5176643482603343,0,7803909229293411325,0.10416666666666667,2.9461854106880674,0.06134131354356573
nf-kappa-b inhibitor,her2 inhibitor,mda-mb-453,breast,1.45945855114414,2.5179140368486164,1.260035214224823,0,5586443705265400387,0.2318840579710145,1.0584554857044763,3.6747911721245745
pdgfr inhibitor,braf inhibitor,mda-mb-453,esophageal,0.8557146861866832,2.4500262999348728,-2.6709261118302283,0,-1860475022345201363,0.045454545454545456,1.5943116137481894,2.0965234863978903
met inhibitor,flt3 inhibitor,a375,stomach,0.9296001263187308,1.9493738632326567,-0.9516679651305447,0,-4838900739824944111,0.06557377049180328,1.019773736913926,1.81213818950351
flt3 inhibitor,bcl-2 inhibitor,hela,bone,0.0027090853886956,9.232228930835944,-5.116283012214828,0,2353869250885227434,0.10416666666666667,9.229519845447248,0.025010896501620458
cdk4/6 inhibitor,egfr inhibitor,sum-159,soft tissue,0.7127800478224141,0.7475824353715758,4.753959496081613,0,4368143236242837280,0.13636363636363635,0.03480238754916165,0.5328618440353485
mek inhibitor,jak inhibitor,sw480,urinary tract,2.079510173121035,0.8309456285080682,0.0102674457559395,0,5334786219223879594,0.1,1.2485645446129667,1.72795988779298
braf inhibitor,dna-pkcs inhibitor,ovcar-3,bone,7.314330908570359,0.1644589000898276,-9.342297212550552,0,3935455952570020155,0.10416666666666667,7.149872008480532,1.2029068161165106
tnf-alpha inhibitor,il-2 inhibitor,hl60,stomach,3.755429997249383,1.169655385519999,-5.100671413779868,0,6495023577149309843,0.06557377049180328,2.5857746117293843,4.392558921226096
topoisomerase inhibitor,il-2 inhibitor,molt-4,liver,0.047755566831033,0.6050460498382328,-0.650283493614138,0,9044841505077139819,0.1527777777777778,0.5572904830071999,0.02889431706890225
topoisomerase inhibitor,microtubule stabilizer,a375,bone,4.576587498444518,0.841320043145463,-9.155000833011403,0,3189817320745837923,0.10416666666666667,3.735267455299055,3.8503747916503284
stat3 inhibitor,parp inhibitor,kg-1,head and neck,3.057545381420305,3.598435912507053,-9.641737130212858,0,8958523717680568121,0.11864406779661017,0.540890531086748,11.0023811046229
microtubule stabilizer,ctla-4 inhibitor,kg-1,bone,3.031677696697999,5.4816999673019655,12.563560547436342,1,-1570868997913481992,0.10416666666666667,2.4500222706039665,16.61874753085952
kras inhibitor,proteasome inhibitor,ovcar-3,stomach,1.224962905712892,0.4109340907290141,-5.00964730460995,0,-8157226821453156143,0.06557377049180328,0.8140288149838778,0.5033790178358982
egfr inhibitor,nf-kappa-b inhibitor,huh-7,stomach,1.0150132519903914,0.9320516832576722,-3.4255208795025114,0,1643103064194114363,0.06557377049180328,0.0829615687327192,0.9460448100464881
cdk4/6 inhibitor,topoisomerase inhibitor,mda-mb-453,endometrium,0.7216979399646261,5.27977108420815,-6.059600351799922,0,862414460010056785,0.08196721311475409,4.558073144243524,3.8103999149578223
flt3 inhibitor,ctla-4 inhibitor,mcf-7,urinary tract,0.1359043812685417,0.1276023022603426,-7.529233795855286,0,-8945087503644228331,0.1,0.008302079008199098,0.017341711937133304
parp inhibitor,microtubule stabilizer,mda-mb-453,gastric,0.518151300866055,0.193816073240776,0.3371503547050647,0,3115436098155458787,0.05172413793103448,0.324335227625279,0.10042605047845866
heat shock protein inhibitor,mek inhibitor,zr-75-1,lung,0.5663276170018666,0.3553630509121296,-2.281433255982993,0,2887581038622226828,0.2826086956521739,0.21096456608973702,0.20125190979357938
egfr inhibitor,pd-l1 inhibitor,u87,bone,1.323595769118734,1.8087877327407424,-6.9976868312594975,0,-4573628324286641621,0.10416666666666667,0.48519196362200856,2.3941037902895137
braf inhibitor,proteasome inhibitor,k562,stomach,2.7522477652134314,0.3261493937121577,-5.206158606100026,0,9213250938878087674,0.06557377049180328,2.426098371501274,0.8976439399700016
egfr inhibitor,ctla-4 inhibitor,a549,pancreas,1.2841851772313098,6.888818299506755,-1.1228813850501105,0,4696301264143079640,0.09259259259259259,5.6046331222754455,8.846518348866372
kras inhibitor,heat shock protein inhibitor,kg-1,prostate,0.1191697801249681,1.1837623701721771,-8.916559775912832,0,865101175403245982,0.14516129032258066,1.064592590047209,0.14106870137362942
il-2 inhibitor,microtubule stabilizer,hela,prostate,6.330186808793513,1.3923754380319784,-7.788204861007307,0,-7327946136214382654,0.14516129032258066,4.937811370761535,8.813996630718119
ctla-4 inhibitor,protac degrader,molt-4,stomach,5.719758324704087,0.5664735769140938,-8.901315938389148,0,2428306622097299111,0.06557377049180328,5.153284747789994,3.2400919572792892
egfr inhibitor,pdgfr inhibitor,hepg2,prostate,3.0759984714558355,1.2733834255441538,2.1847599907117825,0,3150513447756235742,0.14516129032258066,1.8026150459116816,3.916925470551013
braf inhibitor,egfr inhibitor,caco-2,soft tissue,9.495288966719889,2.168907782794871,1.2861384981801385,0,694256741712947592,0.13636363636363635,7.326381183925017,20.594406139805034
kras inhibitor,il-2 inhibitor,mcf-7,esophageal,1.5726415532925797,2.7820280581350167,1.2996939781888557,0,4009903058522937231,0.045454545454545456,1.209386504842437,4.375132926648992
proteasome inhibitor,topoisomerase inhibitor,mda-mb-453,liver,6.5811921595658,2.8037752752665432,0.7448801521404214,0,6831107951308322112,0.1527777777777778,3.777416884299257,18.452183858768617
topoisomerase inhibitor,ctla-4 inhibitor,mv4-11,esophageal,0.1572317068983396,1.7249839428761051,0.040781355048038,0,-4004445372508431612,0.045454545454545456,1.5677522359777656,0.27122216971063795
ctla-4 inhibitor,mtor inhibitor,zr-75-1,colorectal,0.9104057992925536,4.694323567516814,-2.8451212693273757,0,-1755667024997026284,0.23529411764705882,3.78391776822426,4.273739399623016
pdgfr inhibitor,il-2 inhibitor,sw480,soft tissue,0.5107686587971821,3.401000574268329,-0.365827547393275,0,4563139340401469005,0.13636363636363635,2.890231915471147,1.7371245018874808
heat shock protein inhibitor,nf-kappa-b inhibitor,jimt-1,endometrium,0.4358968491046164,2.829783716243495,10.722838145420011,1,2102825272186302747,0.08196721311475409,2.3938868671388787,1.2334938055580915
met inhibitor,pd-l1 inhibitor,k562,renal,0.30351397474217,0.1144226410964136,-0.6780336601482304,0,-5116062672304732990,0.0851063829787234,0.18909133364575642,0.03472887059966926
il-2 inhibitor,mcl-1 inhibitor,k562,breast,1.947911944783962,0.0138034488429895,1.668165583053158,0,-690900250158386577,0.2318840579710145,1.9341084959409724,0.026887902880473605
il-2 inhibitor,proteasome inhibitor,mcf-7,liver,3.04030858224632,0.4776499218606454,-2.494624594234147,0,-7061537766518838836,0.1527777777777778,2.5626586603856745,1.4522031567422045
proteasome inhibitor,alk inhibitor,u87,melanoma,1.7269146453916535,2.1784544959946626,-4.637300073591446,0,9197294943806746523,0.12903225806451613,0.45153985060300905,3.762004973452476
pi3k inhibitor,egfr inhibitor,rs4-11,urinary tract,0.3179040313356503,1.0593288935422118,-5.838598977985313,0,8691893289180622901,0.1,0.7414248622065616,0.3367649257674031
nf-kappa-b inhibitor,protac degrader,hepg2,lung,3.3333266916293085,1.029688238560299,-0.3579692475687626,0,-3993466019216984625,0.2826086956521739,2.3036384530690093,3.432287289649812
pd-l1 inhibitor,il-2 inhibitor,sk-mel-2,lung,2.020953976434794,4.318474622336869,0.3920179794486316,0,745175114951226936,0.2826086956521739,2.2975206459020754,8.727438460144441
protac degrader,histone deacetylase inhibitor,a549,prostate,0.9825875895555616,4.518339612061791,3.064513997938139,0,-6409670583503522363,0.14516129032258066,3.5357520225062293,4.439664428209206
pdgfr inhibitor,topoisomerase inhibitor,a2780,esophageal,2.242515314134136,4.797647216315546,-4.864988763085139,0,-6631613958964999816,0.045454545454545456,2.5551319021814103,10.75879735440062
bcl-2 inhibitor,kras inhibitor,mewo,melanoma,0.6019533891974342,0.7533998720417655,1.5465846107837835,0,3222962881284118773,0.12903225806451613,0.15144648284433126,0.45351160639645405
dna-pkcs inhibitor,nf-kappa-b inhibitor,mda-mb-453,esophageal,0.8468270689879257,2.349189284300964,-1.579662637159931,0,43104727894833100,0.045454545454545456,1.5023622153130383,1.9893570761224284
jak inhibitor,pi3k inhibitor,ccrf-cem,melanoma,4.989570803925409,0.6339009716207856,3.242547360171187,0,4968024527766537321,0.12903225806451613,4.355669832304624,3.1628937805790214
her2 inhibitor,pdgfr inhibitor,mda-mb-231,melanoma,0.686402265780928,0.4229483904224271,-2.0828183755656884,0,-2803853966491548896,0.12903225806451613,0.2634538753585009,0.2903127334943505
stat3 inhibitor,histone deacetylase inhibitor,hepg2,pancreas,1.2697122742597884,0.4082325896378623,-2.235552574030492,0,-8612892268731163601,0.09259259259259259,0.8614796846219261,0.5183379298160531
kras inhibitor,bcl-2 inhibitor,a2780,endometrium,4.417117608523501,0.837427837154539,-1.3318437783863644,0,9012111376630318796,0.08196721311475409,3.579689771368962,3.699017245363065
topoisomerase inhibitor,pdgfr inhibitor,mda-mb-453,renal,2.4600953036874644,1.1240891393079775,1.2397303271365168,0,-968148484429456665,0.0851063829787234,1.336006164379487,2.7653664125376394
pdgfr inhibitor,parp inhibitor,mewo,pancreas,0.1284440249481455,3.5551116925828463,4.470357182426914,0,-6714294749046664924,0.09259259259259259,3.426667667634701,0.4566328549355549
pd-l1 inhibitor,proteasome inhibitor,kg-1,lung,0.3187021268093115,0.2554192434996594,-8.896549686763516,0,-1267004975476875445,0.2826086956521739,0.0632828833096521,0.08140265613136685
il-2 inhibitor,stat3 inhibitor,pc-3,breast,0.0157449954479472,2.6554913419744177,10.275796224253504,1,3546511173731608965,0.2318840579710145,2.6397463465264703,0.04181069909145041
mtor inhibitor,cdk4/6 inhibitor,huh-7,colorectal,1.993493413602983,1.5162458950921394,4.063255061110077,0,-7580349726546098098,0.23529411764705882,0.47724751851084357,3.022626205268739
jak inhibitor,histone deacetylase inhibitor,pc-3,endometrium,1.1872315740204675,0.6792012092240152,-2.051865617226908,0,-3631062609105018965,0.08196721311475409,0.5080303647964524,0.8063691207036324
her2 inhibitor,bcl-2 inhibitor,hl60,breast,0.288375601180207,1.3577769792850536,-0.7764547814959588,0,-2578596374814070355,0.2318840579710145,1.0694013781048466,0.3915497526699728
pd-l1 inhibitor,mek inhibitor,a2780,breast,6.337036686630444,0.7131843798030919,-2.763645976079067,0,310742159537077997,0.2318840579710145,5.623852306827352,4.519475579143974
pdgfr inhibitor,dna-pkcs inhibitor,molt-4,esophageal,1.5085977092569254,1.813086562201032,-8.595138210887882,0,2999115588072504965,0.045454545454545456,0.30448885294410655,2.7352182344209908
heat shock protein inhibitor,histone deacetylase inhibitor,sum-159,gastric,0.5538622606184095,1.1377709682391448,1.5213406762799977,0,3688621508321420700,0.05172413793103448,0.5839087076207353,0.6301684005349293
protac degrader,her2 inhibitor,mda-mb-453,esophageal,1.3887101041050312,0.3592237324366271,1.208369676328804,0,7743945493773020286,0.045454545454545456,1.029486371668404,0.49885762686906626
parp inhibitor,pi3k inhibitor,a431,prostate,2.2764970525465125,0.2479160411378045,8.517098179588082,1,-8208180957815537081,0.14516129032258066,2.028581011408708,0.5643801369292119
nf-kappa-b inhibitor,egfr inhibitor,ovcar-3,stomach,0.1586042695401016,1.5823831910788086,-5.406411321573994,0,1659150438806862319,0.06557377049180328,1.423778921538707,0.25097273015358945
mek inhibitor,met inhibitor,hela,ovarian,0.6423503531701857,4.6540226644950105,2.5676207135827784,0,7406620073829083796,0.13793103448275862,4.0116723113248245,2.989513102200419
pi3k inhibitor,pd-l1 inhibitor,sw480,pancreas,3.289772604701704,0.8430599798391506,-8.914641133880101,0,-1488437962845957741,0.09259259259259259,2.4467126248625535,2.7734756257952085
pd-l1 inhibitor,mcl-1 inhibitor,rs4-11,stomach,1.2311314431146945,2.641014044329653,3.2165772253484874,0,-5395088392674602478,0.06557377049180328,1.4098826012149586,3.2514354316817413
stat3 inhibitor,il-2 inhibitor,hepg2,breast,1.581860255211607,2.1497604009439484,-6.150074651561283,0,-1012205694835480903,0.2318840579710145,0.5679001457323414,3.400620536481001
histone deacetylase inhibitor,her2 inhibitor,k562,prostate,1.1341430336046223,5.363447047947478,-1.1052287836675916,0,7907649848044637856,0.14516129032258066,4.229304014342856,6.082916105536909
atm inhibitor,il-2 inhibitor,huh-7,breast,0.089785417800314,3.440526860311973,10.618769562415132,1,-5026013280367670268,0.2318840579710145,3.350741442511659,0.30890914160631305
alk inhibitor,parp inhibitor,a2780,colorectal,0.3624437948503873,1.6722126480448016,0.171837523049696,0,-5056284261989990104,0.23529411764705882,1.3097688531944143,0.606083097954173
nf-kappa-b inhibitor,mek inhibitor,molt-4,pancreas,1.1795271348445522,2.140227503807789,-3.783552812994452,0,-4059313635628011049,0.09259259259259259,0.960700368963237,2.5244564154819096
nf-kappa-b inhibitor,il-2 inhibitor,molt-4,prostate,0.469383616498048,4.573157099590866,0.343013133581227,0,637197666528507927,0.14516129032258066,4.1037734830928185,2.1465650182196847
cdk4/6 inhibitor,flt3 inhibitor,nalm-6,liver,0.1025424390722536,1.020047839056576,-4.840305455254447,0,6023750369060289747,0.1527777777777778,0.9175053999843223,0.10459819338724288
cdk4/6 inhibitor,flt3 inhibitor,rs4-11,esophageal,3.7113120927748615,0.7914099051033852,-5.841123754762208,0,6023750369060289747,0.045454545454545456,2.919902187671476,2.937169151151999
dna-pkcs inhibitor,bcl-2 inhibitor,caco-2,stomach,7.947002206390479,0.0217398960860294,4.950249169020196,0,743672844454034683,0.06557377049180328,7.92526231030445,0.1727670021623754
stat3 inhibitor,cdk4/6 inhibitor,ccrf-cem,breast,3.151453873135485,3.5037441973511543,1.261853467696815,0,-7302906921825159275,0.2318840579710145,0.3522903242156694,11.041888221218276
stat3 inhibitor,protac degrader,colo-829,head and neck,3.845353204538956,3.228706952125036,-0.3292003392727363,0,307727196653390882,0.11864406779661017,0.6166462524139198,12.415518624871211
mtor inhibitor,pi3k inhibitor,a549,soft tissue,0.5540834454184227,0.2206445387597513,-4.670655351710218,0,-5247983409776273445,0.13636363636363635,0.3334389066586714,0.1222554862487617
proteasome inhibitor,met inhibitor,u251,colorectal,6.469348709717576,1.7200919926377591,9.593460101728226,1,-2485673703948705573,0.23529411764705882,4.749256717079817,11.127874913166622
topoisomerase inhibitor,kras inhibitor,a549,gastric,0.4386160936827564,1.247173946566477,-9.534146859472663,0,-160662004005653443,0.05172413793103448,0.8085578528837207,0.5470305645858949
nf-kappa-b inhibitor,alk inhibitor,sk-mel-2,bone,6.049490636404103,0.2527350189786139,-1.6872811682680189,0,-294141564414819841,0.10416666666666667,5.7967556174254895,1.5289181308025381
histone deacetylase inhibitor,dna-pkcs inhibitor,a549,colorectal,10.52562786397859,7.881691544475004,1.4304908155857667,0,-2689127879843587958,0.23529411764705882,2.6439363195035863,82.95975213581055
pdgfr inhibitor,proteasome inhibitor,kg-1,stomach,2.487665563369364,0.4833684634323981,-1.9393121433421747,0,2049145359632118604,0.06557377049180328,2.0042970999369656,1.2024590808995403
stat3 inhibitor,mek inhibitor,pc-3,stomach,7.941819778852892,0.1392022130428255,2.6117760790867184,0,8380929501258222669,0.06557377049180328,7.802617565810067,1.1055188888036056
braf inhibitor,heat shock protein inhibitor,mda-mb-231,breast,1.6858007251188123,1.8069828842524185,-9.498602003601675,0,7266514123397159485,0.2318840579710145,0.1211821591336062,3.04621305655001
braf inhibitor,microtubule stabilizer,colo-829,lung,0.600972144984639,2.685448372998121,-4.498718853610899,0,1211508488931241798,0.2826086956521739,2.084476228013482,1.6138796689661896
histone deacetylase inhibitor,heat shock protein inhibitor,pc-3,urinary tract,1.1489366859856192,0.065962804177106,-6.44394413238733,0,5990970410174428550,0.1,1.082973881808513,0.07578708562956252
heat shock protein inhibitor,pd-l1 inhibitor,k562,gastric,1.8006425275232356,2.150090210820061,-3.29090547764317,0,-533598072967909812,0.05172413793103448,0.3494476832968254,3.8715438716140014
stat3 inhibitor,alk inhibitor,colo-829,renal,0.1517794044276877,1.519821688376633,13.57029028330578,1,2342526988629051697,0.0851063829787234,1.3680422839489452,0.2306776306980881
histone deacetylase inhibitor,kras inhibitor,a375,esophageal,1.947539206789902,0.2179897993533766,4.311974623566089,0,6909898506067868623,0.045454545454545456,1.7295494074365254,0.42454368092096495
dna-pkcs inhibitor,histone deacetylase inhibitor,colo-829,breast,7.945440415750776,0.3787500529261165,-6.651168983959586,0,1542996039271761068,0.2318840579710145,7.566690362824659,3.0093359779869115
pd-l1 inhibitor,braf inhibitor,mv4-11,breast,0.4217078822306674,1.678540391108766,3.834616632253772,0,-7573081163420541849,0.2318840579710145,1.2568325088780985,0.7078537135731139
met inhibitor,atm inhibitor,sum-159,melanoma,3.14616487231249,0.7029700512538606,-3.611602674449773,0,5698451968220161067,0.12903225806451613,2.443194821058629,2.211659681542607
